risk_id,loan_id,customer_id,risk_grade,pd,lgd,ead,ecl,risk_weight,rwa,provision_amount,assessment_date_id,basel_category
RISK01179,LOAN01179,CUST0528,AAA,0.0173,0.5093,74522.28,656.61,1.4357,99882.06,689.5,20250407,Sovereign
RISK01180,LOAN01180,CUST0258,D,0.95,0.3619,15734.54,5409.61,1.172,11453.42,5667.92,20241202,Sovereign
RISK01181,LOAN01181,CUST0011,CCC,0.6813,0.5468,17704.63,6595.59,1.2841,9710.31,6237.76,20240906,Retail
RISK01182,LOAN01182,CUST0069,AAA,0.01,0.5066,17628.09,89.3,1.0427,24475.13,87.59,20241013,Sovereign
RISK01183,LOAN01183,CUST0330,A,0.2499,0.4535,77452.55,8777.67,0.4948,94347.92,8853.72,20241025,Sovereign
RISK01184,LOAN01184,CUST0805,AAA,0.0832,0.3124,24450.97,635.52,1.0523,32460.9,658.94,20240314,SME
RISK01185,LOAN01185,CUST0437,CC,0.7235,0.6907,59361.52,29664.22,0.605,77081.74,32479.38,20240102,Corporate
RISK01186,LOAN01186,CUST0944,AA,0.1913,0.6741,176125.1,22712.27,0.6756,70533.3,21659.05,20240425,Corporate
RISK01187,LOAN01187,CUST0419,BB,0.4249,0.5568,93630.59,22151.53,1.2091,87503.33,21143.12,20240503,Corporate
RISK01188,LOAN01188,CUST0870,AAA,0.01,0.3777,230749.05,871.54,1.2604,266246.17,948.24,20250117,Corporate
RISK01189,LOAN01189,CUST0324,AAA,0.035,0.3903,21758.41,297.23,1.206,31052.0,285.97,20240625,Corporate
RISK01190,LOAN01190,CUST0590,AAA,0.046,0.376,291205.05,5036.68,0.9482,61939.15,5403.91,20250401,Corporate
RISK01191,LOAN01191,CUST0830,BBB,0.3827,0.3103,55364.73,6574.66,0.8665,59470.25,7212.43,20240622,SME
RISK01192,LOAN01192,CUST0548,B,0.5692,0.4882,341222.95,94820.21,1.2162,463047.88,88794.22,20240730,Corporate
RISK01193,LOAN01193,CUST0797,BBB,0.3691,0.4933,6572.33,1196.67,1.0664,7854.72,1232.57,20240731,Corporate
RISK01194,LOAN01194,CUST0674,D,0.95,0.6256,169355.86,100651.57,0.7887,140255.18,96166.23,20240503,Sovereign
RISK01195,LOAN01195,CUST0363,B,0.5261,0.5873,135820.01,41965.47,0.765,190104.64,41590.41,20250503,Retail
RISK01196,LOAN01196,CUST0686,BBB,0.3336,0.414,295978.51,40877.71,1.3267,429065.35,43838.05,20240930,SME
RISK01197,LOAN01197,CUST0914,AAA,0.0604,0.6154,62916.17,2338.6,0.4153,88814.85,2118.69,20250506,SME
RISK01198,LOAN01198,CUST0183,AAA,0.0731,0.3954,9178.74,265.3,1.0711,11893.3,255.36,20240614,Sovereign
RISK01199,LOAN01199,CUST0841,A,0.2201,0.305,88162.08,5918.36,1.1406,18070.48,5938.89,20250224,Corporate
RISK01200,LOAN01200,CUST0162,AA,0.1873,0.3815,27152.88,1940.21,1.136,34762.77,1749.65,20240318,Corporate
RISK01201,LOAN01201,CUST0739,B,0.5503,0.5029,11502.93,3183.39,0.4315,10127.52,3091.93,20241129,Sovereign
RISK01202,LOAN01202,CUST0788,D,0.95,0.3164,78489.82,23592.47,0.4311,61309.98,23256.47,20250506,Sovereign
RISK01203,LOAN01203,CUST0121,D,0.95,0.3315,800.6,252.13,0.7232,197.06,257.39,20240518,Sovereign
RISK01204,LOAN01204,CUST0877,AAA,0.0163,0.4597,74312.36,556.83,0.9362,62623.99,516.48,20240527,SME
RISK01205,LOAN01205,CUST0123,D,0.95,0.4254,3002.36,1213.34,1.2335,3899.46,1196.06,20241221,SME
RISK01206,LOAN01206,CUST0482,A,0.2625,0.3227,257940.07,21849.78,1.1133,254899.97,20297.5,20240301,SME
RISK01207,LOAN01207,CUST0914,AAA,0.0339,0.3976,25305.95,341.09,1.4422,17803.91,362.7,20250201,Retail
RISK01208,LOAN01208,CUST0898,AAA,0.0376,0.3011,247934.27,2806.95,0.3502,221275.22,3054.82,20240624,Sovereign
RISK01209,LOAN01209,CUST0014,AAA,0.0448,0.3864,35453.77,613.73,0.8587,51424.79,619.09,20250112,Retail
RISK01210,LOAN01210,CUST0411,BBB,0.3704,0.3517,88455.92,11523.12,0.6605,90306.36,11724.67,20241206,Sovereign
RISK01211,LOAN01211,CUST0657,AAA,0.01,0.3473,54489.52,189.24,1.0617,50461.98,185.81,20240424,Sovereign
RISK01212,LOAN01212,CUST0825,AAA,0.0943,0.6028,16867.6,958.82,1.365,22390.62,900.27,20240913,Retail
RISK01213,LOAN01213,CUST0713,AAA,0.0533,0.3172,329501.28,5570.8,0.5442,207424.8,5403.4,20240412,Corporate
RISK01214,LOAN01214,CUST0475,D,0.95,0.3548,290258.44,97834.51,0.8107,126368.74,105844.84,20240702,Retail
RISK01215,LOAN01215,CUST0766,AAA,0.0561,0.5873,247537.86,8155.76,1.446,55007.32,8751.82,20240619,Retail
RISK01216,LOAN01216,CUST0357,AAA,0.0867,0.5388,87559.53,4090.25,0.9956,116032.7,4049.81,20241018,Retail
RISK01217,LOAN01217,CUST0153,AAA,0.0103,0.468,95754.54,461.58,0.8867,54656.78,453.58,20241217,Retail
RISK01218,LOAN01218,CUST0555,AAA,0.01,0.3787,840.31,3.18,1.3569,975.99,3.31,20240313,SME
RISK01219,LOAN01219,CUST0065,AAA,0.0726,0.6805,12339.11,609.61,1.183,3341.71,636.03,20250303,SME
RISK01220,LOAN01220,CUST0829,AAA,0.01,0.3981,10673.49,42.49,0.7918,3209.39,42.93,20240531,SME
RISK01221,LOAN01221,CUST0453,AAA,0.032,0.6756,28555.81,617.35,0.4662,18021.89,613.3,20240218,Corporate
RISK01222,LOAN01222,CUST0598,CC,0.7304,0.5126,56488.6,21149.5,0.6873,36612.98,19330.91,20250528,Sovereign
RISK01223,LOAN01223,CUST0762,AAA,0.0322,0.5429,170061.09,2972.9,0.2049,213035.29,3059.24,20241102,Retail
RISK01224,LOAN01224,CUST0687,BB,0.4304,0.6975,69784.07,20949.46,0.4947,75181.14,22702.8,20250117,SME
RISK01225,LOAN01225,CUST0868,AAA,0.01,0.444,265354.66,1178.17,1.3639,137081.66,1281.02,20240113,SME
RISK01226,LOAN01226,CUST0223,AA,0.1877,0.6993,50952.16,6687.91,0.8785,27617.99,6206.41,20250407,Corporate
RISK01227,LOAN01227,CUST0266,AAA,0.0964,0.4504,75624.68,3283.51,0.761,55964.06,3323.29,20241101,SME
RISK01228,LOAN01228,CUST0669,AAA,0.0141,0.3547,141954.7,709.95,1.485,201887.55,677.17,20240707,SME
RISK01229,LOAN01229,CUST0023,AAA,0.0516,0.4173,179324.66,3861.34,1.0011,132930.4,3574.2,20250226,SME
RISK01230,LOAN01230,CUST0305,AA,0.1998,0.4284,53973.23,4619.8,0.8877,30042.89,4351.53,20241205,Corporate
RISK01231,LOAN01231,CUST0863,AAA,0.01,0.5204,20302.44,105.65,0.7315,5978.66,98.69,20241022,Retail
RISK01232,LOAN01232,CUST0031,AAA,0.0993,0.5899,291393.53,17068.98,0.8145,174396.82,16183.22,20240424,Retail
RISK01233,LOAN01233,CUST0132,A,0.2367,0.3135,192618.41,14293.34,0.2367,96354.15,15110.97,20241123,Corporate
RISK01234,LOAN01234,CUST0951,AAA,0.0798,0.434,16738.43,579.71,0.9964,6640.12,619.11,20240923,Retail
RISK01235,LOAN01235,CUST0639,A,0.2458,0.419,16347.55,1683.64,1.1538,4191.72,1582.59,20250404,Sovereign
RISK01236,LOAN01236,CUST0920,AAA,0.0453,0.3551,136750.23,2199.77,0.4873,87224.45,2162.66,20240123,SME
RISK01237,LOAN01237,CUST0003,AAA,0.0634,0.6175,3175.42,124.32,1.3437,973.99,115.88,20240804,Retail
RISK01238,LOAN01238,CUST0905,AA,0.1876,0.5091,79416.91,7584.88,1.3408,41132.44,7516.07,20240905,SME
RISK01239,LOAN01239,CUST0602,AAA,0.0599,0.5824,222023.4,7745.46,0.9173,112625.44,7762.51,20250124,Corporate
RISK01240,LOAN01240,CUST0604,BB,0.4108,0.4746,0.0,0.0,0.8206,0.0,0.0,20240606,Sovereign
RISK01241,LOAN01241,CUST0135,AAA,0.0881,0.6222,351526.85,19269.23,0.8462,356355.48,17413.28,20241001,Retail
RISK01242,LOAN01242,CUST0888,AAA,0.0685,0.4748,88877.92,2890.65,0.5595,32617.73,2903.12,20240922,Corporate
RISK01243,LOAN01243,CUST0942,CCC,0.6967,0.6307,25252.2,11096.04,0.3137,14052.4,10934.37,20240707,Retail
RISK01244,LOAN01244,CUST0166,BBB,0.386,0.6636,333418.67,85405.06,0.5482,75071.88,91881.64,20240113,Sovereign
RISK01245,LOAN01245,CUST0462,B,0.5067,0.5089,91211.26,23519.7,0.9965,129502.59,23565.35,20240115,Sovereign
RISK01246,LOAN01246,CUST0079,D,0.95,0.689,182269.84,119304.72,0.6556,125159.18,130791.26,20250425,SME
RISK01247,LOAN01247,CUST0401,BBB,0.372,0.6534,13784.27,3350.47,1.0983,9669.44,3234.42,20240808,Sovereign
RISK01248,LOAN01248,CUST0995,AAA,0.01,0.652,278950.66,1818.76,0.2665,134002.33,1718.86,20240402,Retail
RISK01249,LOAN01249,CUST0394,A,0.2073,0.4111,30226.58,2575.94,0.8319,6542.83,2757.91,20240623,SME
RISK01250,LOAN01250,CUST0950,D,0.95,0.4881,37748.79,17503.93,0.7992,50872.85,18176.37,20240530,Corporate
RISK01251,LOAN01251,CUST0008,AAA,0.0683,0.443,28344.48,857.62,1.4145,16750.13,907.34,20240822,SME
RISK01252,LOAN01252,CUST0362,BBB,0.3922,0.4889,45107.72,8649.25,0.8858,14009.8,8292.52,20250531,Sovereign
RISK01253,LOAN01253,CUST0148,BB,0.417,0.6282,95971.43,25140.62,1.4107,125504.66,24208.36,20240529,SME
RISK01254,LOAN01254,CUST0748,AAA,0.0154,0.3849,470881.74,2791.13,0.2051,254320.37,2805.18,20250412,Sovereign
RISK01255,LOAN01255,CUST0063,D,0.95,0.4112,61761.66,24126.57,1.3277,40562.89,25020.68,20250310,Sovereign
RISK01256,LOAN01256,CUST0276,AAA,0.0821,0.5303,49423.51,2151.78,0.7603,71036.64,2195.33,20240306,Sovereign
RISK01257,LOAN01257,CUST0861,AAA,0.0318,0.3169,91796.47,925.07,1.0163,40040.75,920.18,20250423,SME
RISK01258,LOAN01258,CUST0772,AAA,0.0223,0.4005,140889.79,1258.31,1.1655,42325.81,1154.35,20250407,Corporate
RISK01259,LOAN01259,CUST0345,AA,0.1918,0.3589,12596.16,867.08,1.21,6722.86,871.54,20241119,Retail
RISK01260,LOAN01260,CUST0878,BBB,0.3665,0.4121,142442.95,21513.82,1.1762,187567.59,21151.45,20240106,Retail
RISK01261,LOAN01261,CUST0018,A,0.2138,0.513,31161.95,3417.82,0.234,33752.93,3396.32,20250304,SME
RISK01262,LOAN01262,CUST0625,CC,0.7189,0.3636,7331.04,1916.28,0.8902,5572.36,1963.91,20241123,SME
RISK01263,LOAN01263,CUST0535,BBB,0.361,0.5282,68447.83,13051.65,0.7209,75563.84,12292.49,20241215,Corporate
RISK01264,LOAN01264,CUST0663,A,0.2423,0.3663,4439.54,394.03,1.1694,1500.82,390.33,20250214,SME
RISK01265,LOAN01265,CUST0493,AAA,0.059,0.5629,38558.22,1280.56,1.1764,48794.65,1370.77,20250423,Retail
RISK01266,LOAN01266,CUST0698,AAA,0.0779,0.6545,0.0,0.0,0.9802,0.0,0.0,20240303,Sovereign
RISK01267,LOAN01267,CUST0842,AAA,0.0134,0.59,20919.78,165.39,0.5643,16767.75,150.63,20240608,SME
RISK01268,LOAN01268,CUST0486,AAA,0.0573,0.3144,196025.5,3531.42,0.7157,278987.25,3437.23,20250125,Sovereign
RISK01269,LOAN01269,CUST0782,AAA,0.0281,0.4864,137782.01,1883.18,0.8582,32009.37,1722.09,20241106,Sovereign
RISK01270,LOAN01270,CUST0331,AAA,0.0865,0.5163,143511.0,6409.19,0.3947,151680.5,6528.65,20241023,Sovereign
RISK01271,LOAN01271,CUST0864,AAA,0.0581,0.4478,46116.41,1199.82,1.2469,52661.45,1108.38,20240620,Sovereign
RISK01272,LOAN01272,CUST0781,AAA,0.01,0.3622,280083.34,1014.46,1.0725,242881.32,958.58,20241016,Retail
RISK01273,LOAN01273,CUST0491,CC,0.7453,0.5411,89685.84,36168.67,1.3488,107597.37,32781.21,20240826,Sovereign
RISK01274,LOAN01274,CUST0342,AAA,0.0656,0.605,16457.79,653.18,1.2745,12446.51,615.7,20240130,SME
RISK01275,LOAN01275,CUST0138,AAA,0.0132,0.4924,1129.32,7.34,0.3105,325.82,7.86,20241017,SME
RISK01276,LOAN01276,CUST0569,AAA,0.0437,0.4215,213191.84,3926.9,0.6384,313510.72,4120.54,20240906,Sovereign
RISK01277,LOAN01277,CUST0944,AAA,0.073,0.3901,7714.98,219.7,0.5349,7219.87,219.17,20250103,Retail
RISK01278,LOAN01278,CUST0347,BB,0.4173,0.5633,7411.25,1742.13,0.3631,5361.95,1816.4,20240617,SME
RISK01279,LOAN01279,CUST0103,CC,0.7024,0.5575,152531.95,59729.68,0.6506,93269.01,58720.05,20240709,Corporate
RISK01280,LOAN01280,CUST0633,AAA,0.0537,0.3419,149769.47,2749.77,0.2877,186220.37,2932.8,20241001,Corporate
RISK01281,LOAN01281,CUST0066,AAA,0.0323,0.3197,0.0,0.0,1.3073,0.0,0.0,20240409,Corporate
RISK01282,LOAN01282,CUST0455,AAA,0.0878,0.4801,126669.9,5339.49,0.8138,171847.26,5065.08,20240416,SME
RISK01283,LOAN01283,CUST0055,AAA,0.0473,0.6241,233344.6,6888.32,1.0456,250751.63,6770.59,20250317,Retail
RISK01284,LOAN01284,CUST0780,AAA,0.0135,0.4277,241932.6,1396.91,1.0835,250727.97,1334.16,20250104,SME
RISK01285,LOAN01285,CUST0511,AA,0.1827,0.664,139399.21,16910.91,0.8669,84457.01,15924.58,20240210,Retail
RISK01286,LOAN01286,CUST0679,AA,0.1803,0.6319,0.0,0.0,1.1596,0.0,0.0,20250601,Retail
RISK01287,LOAN01287,CUST0378,AAA,0.0373,0.52,309516.12,6003.37,0.5367,357149.34,5903.82,20250216,Sovereign
RISK01288,LOAN01288,CUST0261,AAA,0.0847,0.5836,73307.9,3623.68,0.5596,43764.93,3466.63,20240314,Corporate
RISK01289,LOAN01289,CUST0745,AAA,0.0923,0.5439,158512.91,7957.66,1.3096,129875.51,8392.54,20240810,Retail
RISK01290,LOAN01290,CUST0453,AAA,0.01,0.6337,403149.27,2554.76,1.4542,574350.17,2356.06,20240325,Sovereign
RISK01291,LOAN01291,CUST0102,AAA,0.0817,0.3814,240452.05,7492.58,0.5962,246274.78,7880.74,20250417,SME
RISK01292,LOAN01292,CUST0461,AAA,0.0241,0.3805,215493.29,1976.08,0.9626,260758.46,2124.66,20250212,SME
RISK01293,LOAN01293,CUST0832,AAA,0.0187,0.5231,60873.52,595.46,0.7978,84032.93,652.55,20250320,Sovereign
RISK01294,LOAN01294,CUST0387,D,0.95,0.699,126202.13,83804.52,0.3079,37636.89,82157.78,20241005,Sovereign
RISK01295,LOAN01295,CUST0938,B,0.5134,0.5796,306443.62,91187.4,0.2194,128183.43,90201.48,20240922,Retail
RISK01296,LOAN01296,CUST0629,AAA,0.0421,0.4432,3115.02,58.12,0.5311,4662.43,60.02,20250201,Retail
RISK01297,LOAN01297,CUST0097,BBB,0.3454,0.4175,27681.65,3991.82,0.3278,21638.51,3805.86,20250405,Retail
RISK01298,LOAN01298,CUST0217,AAA,0.0869,0.4508,14378.34,563.26,0.5325,10675.41,533.95,20241007,Sovereign
RISK01299,LOAN01299,CUST0563,BBB,0.369,0.6618,319291.08,77972.22,0.3059,323058.02,80170.33,20240913,Retail
RISK01300,LOAN01300,CUST0628,AAA,0.0812,0.4195,112694.21,3838.75,1.4414,35922.0,3562.12,20240607,SME
RISK01301,LOAN01301,CUST0222,A,0.2645,0.6327,255855.35,42817.18,0.6655,153656.13,43033.01,20240504,Sovereign
RISK01302,LOAN01302,CUST0278,CCC,0.6895,0.3003,326633.79,67631.76,0.4283,267746.72,73715.69,20240820,Retail
RISK01303,LOAN01303,CUST0247,AAA,0.0292,0.6318,103791.59,1914.81,1.0661,138919.54,1802.41,20240213,SME
RISK01304,LOAN01304,CUST0096,AAA,0.0688,0.4158,36970.68,1057.62,0.7916,11872.72,1051.08,20250114,Sovereign
RISK01305,LOAN01305,CUST0293,A,0.2471,0.5008,78273.79,9686.2,1.2444,30399.54,9519.91,20250428,Retail
RISK01306,LOAN01306,CUST0741,CCC,0.6917,0.4733,38207.29,12508.36,0.6035,27559.7,11318.71,20250129,Corporate
RISK01307,LOAN01307,CUST0175,AAA,0.0631,0.428,75161.09,2029.86,0.2822,58200.81,2215.16,20250124,SME
RISK01308,LOAN01308,CUST0339,AAA,0.0198,0.6698,179721.58,2383.47,0.9177,237628.79,2191.2,20240915,Corporate
RISK01309,LOAN01309,CUST0382,AAA,0.0874,0.6907,7494.58,452.43,0.9796,5515.12,489.01,20240209,Retail
RISK01310,LOAN01310,CUST0344,AAA,0.01,0.4635,251640.9,1166.36,1.4437,325122.96,1140.75,20240101,Retail
RISK01311,LOAN01311,CUST0323,B,0.5424,0.3999,312668.31,67819.56,0.2382,89462.95,73421.03,20240725,Retail
RISK01312,LOAN01312,CUST0532,AAA,0.013,0.5659,402912.18,2964.1,0.4487,486653.33,2676.08,20250101,Sovereign
RISK01313,LOAN01313,CUST0387,B,0.5114,0.3831,12605.4,2469.62,0.6371,3955.5,2573.89,20240323,Corporate
RISK01314,LOAN01314,CUST0215,AAA,0.0797,0.3633,47639.87,1379.41,1.4703,47177.9,1495.17,20240222,Retail
RISK01315,LOAN01315,CUST0261,AAA,0.0804,0.5438,236863.1,10356.01,1.0715,141729.42,9368.29,20250211,Corporate
RISK01316,LOAN01316,CUST0006,AAA,0.0951,0.399,140250.67,5321.8,0.7319,149111.28,5418.4,20240413,Sovereign
RISK01317,LOAN01317,CUST0652,AAA,0.0232,0.4619,22332.63,239.32,0.6259,21977.06,241.3,20241223,SME
RISK01318,LOAN01318,CUST0343,AAA,0.096,0.4479,16219.4,697.41,1.3877,12063.27,717.04,20240110,SME
RISK01319,LOAN01319,CUST0655,BBB,0.3703,0.3997,347970.18,51502.69,0.3204,304459.23,56571.09,20240417,SME
RISK01320,LOAN01320,CUST0715,BBB,0.3768,0.4271,0.0,0.0,1.2864,0.0,0.0,20240301,Sovereign
RISK01321,LOAN01321,CUST0214,B,0.5748,0.3616,11675.66,2426.76,0.4347,4733.3,2449.64,20240320,Corporate
RISK01322,LOAN01322,CUST0933,A,0.253,0.5791,22310.72,3268.79,1.3098,29943.14,3391.13,20240923,Corporate
RISK01323,LOAN01323,CUST0202,AAA,0.0246,0.5311,72601.43,948.54,1.2127,84482.58,944.9,20250518,Sovereign
RISK01324,LOAN01324,CUST0104,A,0.2419,0.6036,27295.88,3985.49,0.6179,40443.9,4340.15,20241103,Retail
RISK01325,LOAN01325,CUST0080,AAA,0.0656,0.5779,88491.99,3354.75,0.409,129174.03,3554.92,20250525,Corporate
RISK01326,LOAN01326,CUST0251,BB,0.4107,0.6772,85695.11,23834.04,0.3526,19803.65,24637.65,20240617,Sovereign
RISK01327,LOAN01327,CUST0629,AAA,0.0574,0.3471,437768.22,8721.89,0.8248,317536.51,8596.29,20240902,Retail
RISK01328,LOAN01328,CUST0293,AAA,0.0144,0.5313,112977.1,864.36,0.8024,33224.51,827.93,20240909,SME
RISK01329,LOAN01329,CUST0169,AAA,0.0748,0.534,5688.94,227.23,1.1254,1619.43,236.74,20240514,Sovereign
RISK01330,LOAN01330,CUST0646,AAA,0.0182,0.4654,65368.8,553.69,1.1061,55467.87,565.24,20240724,Retail
RISK01331,LOAN01331,CUST0736,A,0.2217,0.3874,1850.87,158.96,0.8221,2082.11,165.72,20240323,Retail
RISK01332,LOAN01332,CUST0114,AAA,0.0247,0.5407,9980.46,133.29,0.5444,11483.69,136.86,20240512,SME
RISK01333,LOAN01333,CUST0035,A,0.25,0.5627,80393.01,11309.29,1.3362,72623.88,12068.84,20250320,SME
RISK01334,LOAN01334,CUST0703,AAA,0.0955,0.646,40811.41,2517.78,0.372,23837.97,2365.81,20250312,SME
RISK01335,LOAN01335,CUST0222,AAA,0.059,0.5631,225925.36,7505.9,1.4101,221238.86,7277.43,20240316,Sovereign
RISK01336,LOAN01336,CUST0049,B,0.5853,0.6703,34828.76,13664.25,0.312,11570.19,13093.0,20250326,Retail
RISK01337,LOAN01337,CUST0558,AAA,0.0201,0.5008,277746.55,2795.82,1.3939,261964.94,2702.81,20240424,SME
RISK01338,LOAN01338,CUST0338,AAA,0.0478,0.6937,312733.25,10369.88,0.6959,162911.09,9371.13,20240428,Corporate
RISK01339,LOAN01339,CUST0858,AAA,0.0884,0.6163,370926.56,20208.42,0.8409,513246.32,18646.08,20240715,Corporate
RISK01340,LOAN01340,CUST0898,AAA,0.0867,0.3646,293408.21,9274.87,1.3075,210170.89,9033.12,20240516,Sovereign
RISK01341,LOAN01341,CUST0569,AAA,0.0485,0.5789,26078.9,732.21,0.8543,13613.29,724.15,20241029,SME
RISK01342,LOAN01342,CUST0623,AAA,0.0239,0.6154,175367.66,2579.32,0.2598,192683.18,2687.43,20250214,Sovereign
RISK01343,LOAN01343,CUST0941,AAA,0.025,0.3607,194373.57,1752.76,1.0653,243620.73,1833.64,20250315,Retail
RISK01344,LOAN01344,CUST0899,AAA,0.0662,0.4554,22091.24,666.0,0.4105,22520.91,652.71,20241012,SME
RISK01345,LOAN01345,CUST0260,B,0.5002,0.5532,66622.23,18435.08,0.2605,63087.79,18280.43,20240820,Corporate
RISK01346,LOAN01346,CUST0738,AAA,0.0426,0.5418,33481.45,772.77,0.3623,18025.57,830.6,20240508,Corporate
RISK01347,LOAN01347,CUST0973,AAA,0.0939,0.6668,3209.12,200.93,1.2603,1330.21,210.17,20240217,Sovereign
RISK01348,LOAN01348,CUST0373,AAA,0.0653,0.462,337364.93,10177.83,1.0368,335838.09,10525.01,20250216,Corporate
RISK01349,LOAN01349,CUST0392,AAA,0.0987,0.4512,54900.1,2444.89,0.3206,21206.65,2231.29,20241208,Retail
RISK01350,LOAN01350,CUST0985,BB,0.421,0.3014,13653.14,1732.44,0.7064,9564.76,1597.88,20240602,SME
RISK01351,LOAN01351,CUST0833,AAA,0.01,0.4631,42419.72,196.45,0.4972,11395.84,197.32,20241228,Sovereign
RISK01352,LOAN01352,CUST0738,AAA,0.0556,0.4136,307378.98,7068.54,1.0401,121917.6,7664.71,20240711,Retail
RISK01353,LOAN01353,CUST0483,AAA,0.0751,0.4072,107118.89,3275.77,0.9924,66141.95,3515.54,20240922,Corporate
RISK01354,LOAN01354,CUST0119,BB,0.4279,0.4258,182040.16,33167.68,0.9443,129278.25,33799.32,20241231,Sovereign
RISK01355,LOAN01355,CUST0799,AAA,0.0289,0.5558,295426.38,4745.32,1.4221,284744.8,4757.07,20250329,Corporate
RISK01356,LOAN01356,CUST0369,CCC,0.6684,0.3291,193135.2,42484.03,1.1701,140318.89,42389.26,20250519,Retail
RISK01357,LOAN01357,CUST0105,AAA,0.0761,0.3382,61335.1,1578.58,1.2501,76508.65,1691.54,20240518,SME
RISK01358,LOAN01358,CUST0295,AAA,0.0642,0.5697,22085.63,807.78,0.2844,25986.04,881.87,20240118,Sovereign
RISK01359,LOAN01359,CUST0229,D,0.95,0.3909,97198.57,36095.17,0.3476,75201.89,37100.57,20241013,SME
RISK01360,LOAN01360,CUST0792,CCC,0.6906,0.5882,10490.63,4261.41,1.3995,4689.43,4524.28,20240920,Corporate
RISK01361,LOAN01361,CUST0015,AAA,0.0768,0.5179,67374.65,2679.81,0.6176,94086.66,2570.82,20250519,Corporate
RISK01362,LOAN01362,CUST0590,AAA,0.052,0.6204,84524.83,2726.84,1.1547,118071.75,2708.19,20240403,Corporate
RISK01363,LOAN01363,CUST0387,BBB,0.3705,0.6575,130969.58,31904.68,0.6062,170093.5,32402.15,20240908,Corporate
RISK01364,LOAN01364,CUST0326,AAA,0.01,0.4431,14332.7,63.51,0.7026,10220.48,61.97,20241210,Sovereign
RISK01365,LOAN01365,CUST0525,B,0.5296,0.4205,265060.53,59028.13,0.8952,218095.28,62030.81,20241108,Sovereign
RISK01366,LOAN01366,CUST0511,CCC,0.6841,0.4206,193348.04,55632.51,0.9146,149687.43,55241.94,20250208,Corporate
RISK01367,LOAN01367,CUST0033,CC,0.7065,0.3432,171209.65,41513.34,0.5458,112719.6,41775.14,20240206,Sovereign
RISK01368,LOAN01368,CUST0323,AAA,0.0165,0.4809,126584.84,1004.43,0.2635,165020.62,1032.11,20240801,Corporate
RISK01369,LOAN01369,CUST0782,CC,0.7515,0.4289,141081.91,45473.29,0.3976,67004.6,47800.25,20241018,Sovereign
RISK01370,LOAN01370,CUST0830,A,0.2059,0.6619,3801.02,518.02,0.3101,4034.86,543.34,20240902,SME
RISK01371,LOAN01371,CUST0615,BBB,0.336,0.3348,36734.95,4132.42,1.0613,12583.04,4194.36,20250207,Sovereign
RISK01372,LOAN01372,CUST0950,AAA,0.0834,0.4585,122562.22,4686.64,1.0491,143403.79,4460.82,20240113,Sovereign
RISK01373,LOAN01373,CUST0840,AAA,0.078,0.6285,341696.47,16750.99,1.1247,276822.54,17402.05,20250330,SME
RISK01374,LOAN01374,CUST0155,AAA,0.0226,0.5417,74716.05,914.71,1.2756,41484.98,904.26,20240210,Retail
RISK01375,LOAN01375,CUST0064,AAA,0.0341,0.5862,51206.16,1023.58,1.1744,68667.81,1105.49,20240223,Sovereign
RISK01376,LOAN01376,CUST0717,A,0.2246,0.5487,120641.33,14867.6,0.6265,77191.27,13480.14,20240629,Retail
RISK01377,LOAN01377,CUST0233,AAA,0.0628,0.4862,279783.37,8542.73,1.0869,356811.25,8564.46,20240326,Sovereign
RISK01378,LOAN01378,CUST0787,AAA,0.0118,0.4183,106788.46,527.1,0.4562,89648.25,490.78,20250418,Retail
RISK01379,LOAN01379,CUST0201,AAA,0.01,0.3707,157833.69,585.09,1.0422,135594.45,554.99,20240322,Sovereign
RISK01380,LOAN01380,CUST0918,AA,0.1988,0.519,434.34,44.81,0.594,465.62,45.69,20240817,Corporate
RISK01381,LOAN01381,CUST0076,A,0.2346,0.4767,51501.32,5759.59,0.2926,15983.23,6242.57,20241213,Corporate
RISK01382,LOAN01382,CUST0846,AAA,0.0586,0.3286,78657.2,1514.62,0.5602,86986.57,1496.65,20240309,Retail
RISK01383,LOAN01383,CUST0839,AAA,0.0152,0.4246,246109.26,1588.37,0.8977,66868.63,1668.7,20250504,SME
RISK01384,LOAN01384,CUST0030,A,0.254,0.5812,69005.04,10186.86,0.5134,94615.09,10926.86,20241017,Corporate
RISK01385,LOAN01385,CUST0147,AAA,0.0755,0.5141,117283.41,4552.3,0.4118,84559.81,4854.57,20240905,Sovereign
RISK01386,LOAN01386,CUST0503,CCC,0.6806,0.3377,106445.37,24465.26,0.4175,143999.92,23360.29,20240815,Corporate
RISK01387,LOAN01387,CUST0684,AAA,0.0793,0.3881,201413.64,6198.77,1.2591,74148.94,6589.34,20241217,SME
RISK01388,LOAN01388,CUST0066,BBB,0.3582,0.6801,170594.14,41558.75,0.8293,184003.07,42280.89,20250125,Corporate
RISK01389,LOAN01389,CUST0402,AAA,0.016,0.4115,208013.22,1369.56,0.8313,165471.3,1355.31,20240119,Corporate
RISK01390,LOAN01390,CUST0295,D,0.95,0.6883,11762.54,7691.35,0.4623,8900.32,7291.51,20250309,SME
RISK01391,LOAN01391,CUST0393,BB,0.4209,0.5844,33513.96,8243.56,0.2484,40412.26,8862.53,20241219,Retail
RISK01392,LOAN01392,CUST0968,AAA,0.0866,0.3292,40572.11,1156.66,0.8461,51528.81,1180.85,20240516,Retail
