loan_id,customer_id,product_id,disbursal_date_id,disbursal_amount,interest_rate,tenure_months,emi_amount,outstanding_balance,paid_instalments,days_past_due,loan_status,pd,lgd,ead,ecl,collateral_value
LOAN01187,CUST0419,PROD04,20200724,218153.65,10.33,240,2153.15,93630.59,122,60,Defaulted,0.4249,0.5568,93630.59,22151.53,252374.55
LOAN01188,CUST0870,PROD01,20210926,398724.33,10.11,48,10133.76,230749.05,16,0,Active,0.01,0.3777,230749.05,871.54,395021.87
LOAN01189,CUST0324,PROD04,20200717,30655.75,11.67,12,2719.0,21758.41,3,0,Closed,0.035,0.3903,21758.41,297.23,3961.99
LOAN01190,CUST0590,PROD02,20200402,349029.85,14.58,36,12027.57,291205.05,4,0,Active,0.046,0.376,291205.05,5036.68,383110.38
LOAN01191,CUST0830,PROD03,20241010,141155.53,11.31,60,3090.93,55364.73,35,60,Defaulted,0.3827,0.3103,55364.73,6574.66,158756.02
LOAN01192,CUST0548,PROD04,20241108,388361.1,10.18,36,12564.17,341222.95,4,90,NPA,0.5692,0.4882,341222.95,94820.21,187201.37
LOAN01193,CUST0797,PROD05,20200526,316788.09,15.81,180,4610.77,6572.33,176,60,Defaulted,0.3691,0.4933,6572.33,1196.67,113517.34
LOAN01194,CUST0674,PROD02,20241104,298579.3,8.17,240,2529.12,169355.86,90,180,NPA,0.95,0.6256,169355.86,100651.57,250065.12
LOAN01195,CUST0363,PROD05,20200103,176426.78,13.81,84,3287.75,135820.01,12,90,NPA,0.5261,0.5873,135820.01,41965.47,163853.17
LOAN01196,CUST0686,PROD03,20210524,334870.7,15.34,360,4325.44,295978.51,24,60,Defaulted,0.3336,0.414,295978.51,40877.71,295271.67
LOAN01197,CUST0914,PROD01,20240108,162871.94,10.15,60,3472.58,62916.17,34,0,Closed,0.0604,0.6154,62916.17,2338.6,133375.43
LOAN01198,CUST0183,PROD01,20240705,16946.15,9.28,240,155.53,9178.74,97,0,Closed,0.0731,0.3954,9178.74,265.3,9449.51
LOAN01199,CUST0841,PROD05,20230209,343823.89,9.87,120,4518.94,88162.08,88,30,Active,0.2201,0.305,88162.08,5918.36,202035.46
LOAN01200,CUST0162,PROD05,20231130,49818.8,15.16,84,965.82,27152.88,36,30,Active,0.1873,0.3815,27152.88,1940.21,17690.41
LOAN01201,CUST0739,PROD04,20200927,32469.42,9.11,48,809.7,11502.93,29,90,NPA,0.5503,0.5029,11502.93,3183.39,2601.86
LOAN01202,CUST0788,PROD04,20220925,255266.62,15.7,12,23124.34,78489.82,8,180,NPA,0.95,0.3164,78489.82,23592.47,260180.07
LOAN01203,CUST0121,PROD05,20231203,50864.93,14.63,360,628.14,800.6,354,180,NPA,0.95,0.3315,800.6,252.13,15235.99
LOAN01204,CUST0877,PROD02,20240718,192393.3,8.32,120,2366.92,74312.36,68,0,Active,0.0163,0.4597,74312.36,556.83,53813.58
LOAN01205,CUST0123,PROD01,20230501,21012.53,15.95,120,351.33,3002.36,102,180,NPA,0.95,0.4254,3002.36,1213.34,18930.81
LOAN01206,CUST0482,PROD01,20220901,476226.62,10.59,180,5290.81,257940.07,71,30,Active,0.2625,0.3227,257940.07,21849.78,379902.11
LOAN01207,CUST0914,PROD02,20230804,44564.49,13.88,48,1215.11,25305.95,18,0,Active,0.0339,0.3976,25305.95,341.09,18202.32
LOAN01208,CUST0898,PROD04,20240704,498912.07,8.62,120,6217.86,247934.27,52,0,Closed,0.0376,0.3011,247934.27,2806.95,173688.12
LOAN01209,CUST0014,PROD02,20240314,41467.86,12.04,120,595.9,35453.77,2,0,Active,0.0448,0.3864,35453.77,613.73,24150.57
LOAN01210,CUST0411,PROD01,20211108,199718.51,7.85,12,17359.35,88455.92,6,60,Defaulted,0.3704,0.3517,88455.92,11523.12,159046.38
LOAN01211,CUST0657,PROD01,20230818,136661.04,7.57,120,1627.19,54489.52,69,0,Active,0.01,0.3473,54489.52,189.24,33804.91
LOAN01212,CUST0825,PROD02,20230801,75865.39,8.65,12,6622.23,16867.6,9,0,Active,0.0943,0.6028,16867.6,958.82,64685.53
LOAN01213,CUST0713,PROD05,20220120,429446.72,12.38,48,11389.27,329501.28,11,0,Active,0.0533,0.3172,329501.28,5570.8,555944.69
LOAN01214,CUST0475,PROD03,20240726,467550.15,13.12,180,5952.61,290258.44,65,180,NPA,0.95,0.3548,290258.44,97834.51,223738.72
LOAN01215,CUST0766,PROD05,20230523,348275.47,15.37,60,8353.24,247537.86,14,0,Active,0.0561,0.5873,247537.86,8155.76,310962.79
LOAN01216,CUST0357,PROD03,20221220,145279.8,14.63,48,4016.05,87559.53,18,0,Active,0.0867,0.5388,87559.53,4090.25,149455.6
LOAN01217,CUST0153,PROD01,20221007,250045.57,10.18,360,2227.66,95754.54,208,0,Closed,0.0103,0.468,95754.54,461.58,52336.95
LOAN01218,CUST0555,PROD04,20200303,10190.08,11.32,180,117.88,840.31,163,0,Closed,0.01,0.3787,840.31,3.18,12224.69
LOAN01219,CUST0065,PROD03,20221029,18450.7,10.68,84,312.83,12339.11,25,0,Active,0.0726,0.6805,12339.11,609.61,11711.41
LOAN01220,CUST0829,PROD01,20211009,31714.45,11.98,120,454.64,10673.49,73,0,Active,0.01,0.3981,10673.49,42.49,15527.26
LOAN01221,CUST0453,PROD05,20210627,356279.32,15.73,12,32280.02,28555.81,11,0,Active,0.032,0.6756,28555.81,617.35,490543.66
LOAN01222,CUST0598,PROD01,20211015,65938.58,15.44,180,942.82,56488.6,20,120,NPA,0.7304,0.5126,56488.6,21149.5,42997.94
LOAN01223,CUST0762,PROD03,20241001,292464.54,11.15,120,4053.57,170061.09,49,0,Active,0.0322,0.5429,170061.09,2972.9,115747.15
LOAN01224,CUST0687,PROD05,20220731,275734.62,7.56,120,3281.66,69784.07,87,60,Defaulted,0.4304,0.6975,69784.07,20949.46,287066.61
LOAN01225,CUST0868,PROD04,20240629,273320.14,9.58,24,12559.42,265354.66,0,0,Active,0.01,0.444,265354.66,1178.17,200426.58
LOAN01226,CUST0223,PROD02,20241007,346650.6,12.63,36,11618.35,50952.16,30,30,Active,0.1877,0.6993,50952.16,6687.91,210523.95
LOAN01227,CUST0266,PROD01,20210116,461171.89,10.24,240,4523.99,75624.68,195,0,Closed,0.0964,0.4504,75624.68,3283.51,594542.5
LOAN01228,CUST0669,PROD02,20210612,222451.55,15.31,36,7745.17,141954.7,10,0,Active,0.0141,0.3547,141954.7,709.95,228906.15
LOAN01229,CUST0023,PROD05,20200711,345926.22,7.5,60,6931.65,179324.66,27,0,Closed,0.0516,0.4173,179324.66,3861.34,110221.34
LOAN01230,CUST0305,PROD04,20230913,304301.73,11.96,24,14318.86,53973.23,19,30,Active,0.1998,0.4284,53973.23,4619.8,38389.35
LOAN01231,CUST0863,PROD03,20231114,67784.68,10.81,84,1153.88,20302.44,56,0,Active,0.01,0.5204,20302.44,105.65,22484.57
LOAN01232,CUST0031,PROD01,20240107,395358.2,15.87,120,6590.77,291393.53,27,0,Closed,0.0993,0.5899,291393.53,17068.98,89280.48
LOAN01233,CUST0132,PROD04,20220709,236096.75,9.23,180,2427.06,192618.41,19,30,Active,0.2367,0.3135,192618.41,14293.34,141100.54
LOAN01234,CUST0951,PROD03,20240204,18997.19,14.32,180,257.09,16738.43,0,0,Active,0.0798,0.434,16738.43,579.71,8924.65
LOAN01235,CUST0639,PROD05,20240618,71959.66,9.95,60,1527.16,16347.55,46,30,Active,0.2458,0.419,16347.55,1683.64,5790.49
LOAN01236,CUST0920,PROD04,20210707,339321.77,14.88,12,30607.4,136750.23,7,0,Active,0.0453,0.3551,136750.23,2199.77,289700.03
LOAN01237,CUST0003,PROD04,20240827,11827.73,7.84,36,369.77,3175.42,25,0,Closed,0.0634,0.6175,3175.42,124.32,16745.17
LOAN01238,CUST0905,PROD03,20220423,144948.63,11.31,24,6776.62,79416.91,10,30,Active,0.1876,0.5091,79416.91,7584.88,47308.92
LOAN01239,CUST0602,PROD05,20231023,375538.0,14.63,180,5161.14,222023.4,71,0,Active,0.0599,0.5824,222023.4,7745.46,240672.54
LOAN01240,CUST0604,PROD05,20211007,12031.99,9.9,84,199.12,0.0,84,60,Defaulted,0.4108,0.4746,0.0,0.0,3907.0
LOAN01241,CUST0135,PROD02,20230424,447128.21,8.36,60,9143.38,351526.85,6,0,Closed,0.0881,0.6222,351526.85,19269.23,50053.66
LOAN01242,CUST0888,PROD01,20211105,147716.74,15.43,360,1918.69,88877.92,116,0,Active,0.0685,0.4748,88877.92,2890.65,154883.62
LOAN01243,CUST0942,PROD02,20201008,409227.11,15.76,48,11547.37,25252.2,45,120,NPA,0.6967,0.6307,25252.2,11096.04,570346.34
LOAN01244,CUST0166,PROD03,20220325,374529.01,13.42,180,4842.67,333418.67,16,60,Defaulted,0.386,0.6636,333418.67,85405.06,72340.95
LOAN01245,CUST0462,PROD05,20230809,326221.11,7.99,240,2726.61,91211.26,168,90,NPA,0.5067,0.5089,91211.26,23519.7,188108.72
LOAN01246,CUST0079,PROD02,20231130,289889.6,10.65,60,6252.42,182269.84,19,180,NPA,0.95,0.689,182269.84,119304.72,421153.59
LOAN01247,CUST0401,PROD01,20240322,260080.38,13.34,84,4779.58,13784.27,79,60,Defaulted,0.372,0.6534,13784.27,3350.47,211280.18
LOAN01248,CUST0995,PROD01,20241019,429749.63,11.28,360,4183.79,278950.66,103,0,Closed,0.01,0.652,278950.66,1818.76,268924.97
LOAN01249,CUST0394,PROD04,20200928,53983.44,10.24,12,4752.03,30226.58,5,30,Active,0.2073,0.4111,30226.58,2575.94,40427.84
LOAN01250,CUST0950,PROD05,20220327,167250.24,13.95,84,3129.65,37748.79,63,180,NPA,0.95,0.4881,37748.79,17503.93,68889.66
LOAN01251,CUST0008,PROD01,20220302,225973.36,11.93,240,2477.14,28344.48,207,0,Active,0.0683,0.443,28344.48,857.62,140574.59
LOAN01252,CUST0362,PROD03,20211027,81183.59,15.08,24,3939.41,45107.72,9,60,Defaulted,0.3922,0.4889,45107.72,8649.25,36058.43
LOAN01253,CUST0148,PROD02,20210216,206235.27,12.04,240,2276.58,95971.43,109,60,Defaulted,0.417,0.6282,95971.43,25140.62,268290.32
LOAN01254,CUST0748,PROD01,20220715,479374.08,10.97,12,42361.17,470881.74,0,0,Closed,0.0154,0.3849,470881.74,2791.13,462347.49
LOAN01255,CUST0063,PROD02,20200402,367004.4,12.09,84,6496.31,61761.66,68,180,NPA,0.95,0.4112,61761.66,24126.57,38074.76
LOAN01256,CUST0276,PROD05,20200125,386228.21,12.92,360,4248.32,49423.51,310,0,Closed,0.0821,0.5303,49423.51,2151.78,282127.35
LOAN01257,CUST0861,PROD03,20211120,279843.14,8.43,36,8824.88,91796.47,23,0,Active,0.0318,0.3169,91796.47,925.07,85902.31
LOAN01258,CUST0772,PROD04,20240319,153081.79,11.83,180,1820.53,140889.79,3,0,Active,0.0223,0.4005,140889.79,1258.31,4325.75
LOAN01259,CUST0345,PROD05,20240823,27352.91,13.09,240,322.22,12596.16,110,30,Active,0.1918,0.3589,12596.16,867.08,35774.03
LOAN01260,CUST0878,PROD01,20240629,484876.22,10.51,48,12416.81,142442.95,33,60,Defaulted,0.3665,0.4121,142442.95,21513.82,612058.05
LOAN01261,CUST0018,PROD04,20210126,81014.6,9.43,60,1698.69,31161.95,36,30,Active,0.2138,0.513,31161.95,3417.82,55933.6
LOAN01262,CUST0625,PROD03,20200820,38013.38,15.14,60,907.13,7331.04,47,120,NPA,0.7189,0.3636,7331.04,1916.28,210.61
LOAN01263,CUST0535,PROD02,20240914,163400.0,12.95,360,1801.15,68447.83,202,60,Defaulted,0.361,0.5282,68447.83,13051.65,39013.43
LOAN01264,CUST0663,PROD02,20201210,20408.35,12.96,120,304.24,4439.54,92,30,Active,0.2423,0.3663,4439.54,394.03,12856.95
LOAN01265,CUST0493,PROD03,20221123,53835.21,15.85,48,1521.57,38558.22,12,0,Active,0.059,0.5629,38558.22,1280.56,51862.81
LOAN01266,CUST0698,PROD01,20220130,490954.38,12.0,24,23110.93,0.0,24,0,Active,0.0779,0.6545,0.0,0.0,606325.25
LOAN01267,CUST0842,PROD03,20230227,210088.13,12.16,60,4690.3,20919.78,53,0,Active,0.0134,0.59,20919.78,165.39,69349.12
LOAN01268,CUST0486,PROD01,20220711,253780.52,12.42,360,2692.75,196025.5,77,0,Active,0.0573,0.3144,196025.5,3531.42,309314.57
LOAN01269,CUST0782,PROD04,20211009,437095.94,13.57,60,10073.28,137782.01,40,0,Closed,0.0281,0.4864,137782.01,1883.18,292829.03
LOAN01270,CUST0331,PROD03,20200524,213256.04,10.17,180,2313.89,143511.0,51,0,Closed,0.0865,0.5163,143511.0,6409.19,219277.55
LOAN01271,CUST0864,PROD04,20240313,234070.61,8.06,48,5720.94,46116.41,37,0,Active,0.0581,0.4478,46116.41,1199.82,346740.34
LOAN01272,CUST0781,PROD04,20201209,414253.24,9.29,120,5312.82,280083.34,33,0,Active,0.01,0.3622,280083.34,1014.46,10497.7
LOAN01273,CUST0491,PROD04,20200611,122708.69,10.89,36,4010.94,89685.84,6,120,NPA,0.7453,0.5411,89685.84,36168.67,116334.25
LOAN01274,CUST0342,PROD01,20230125,54385.3,15.39,240,731.86,16457.79,165,0,Active,0.0656,0.605,16457.79,653.18,41665.41
LOAN01275,CUST0138,PROD01,20230821,8486.21,10.92,180,96.03,1129.32,152,0,Active,0.0132,0.4924,1129.32,7.34,1867.83
LOAN01276,CUST0569,PROD02,20220304,305314.21,9.46,240,2837.96,213191.84,70,0,Closed,0.0437,0.4215,213191.84,3926.9,413145.15
LOAN01277,CUST0944,PROD01,20210511,26898.17,11.67,84,470.09,7714.98,58,0,Active,0.073,0.3901,7714.98,219.7,39314.95
LOAN01278,CUST0347,PROD03,20231115,11568.5,11.64,180,136.17,7411.25,60,60,Defaulted,0.4173,0.5633,7411.25,1742.13,15267.86
LOAN01279,CUST0103,PROD03,20211105,317902.18,13.29,84,5833.5,152531.95,40,120,NPA,0.7024,0.5575,152531.95,59729.68,250251.46
LOAN01280,CUST0633,PROD05,20231015,260706.25,13.54,48,7064.17,149769.47,17,0,Closed,0.0537,0.3419,149769.47,2749.77,29857.35
LOAN01281,CUST0066,PROD03,20220916,327443.35,13.46,12,29317.06,0.0,12,0,Active,0.0323,0.3197,0.0,0.0,196758.91
LOAN01282,CUST0455,PROD01,20211026,410472.07,14.1,120,6397.96,126669.9,77,0,Active,0.0878,0.4801,126669.9,5339.49,274857.45
LOAN01283,CUST0055,PROD02,20210420,403126.8,12.83,60,9137.33,233344.6,22,0,Active,0.0473,0.6241,233344.6,6888.32,14959.87
LOAN01284,CUST0780,PROD02,20240805,364186.47,11.13,120,5043.51,241932.6,38,0,Active,0.0135,0.4277,241932.6,1396.91,119433.02
LOAN01285,CUST0511,PROD05,20230917,434959.0,10.52,48,11140.62,139399.21,31,30,Active,0.1827,0.664,139399.21,16910.91,436716.21
LOAN01286,CUST0679,PROD04,20210423,256976.76,15.67,24,12541.9,0.0,24,30,Active,0.1803,0.6319,0.0,0.0,127753.45
LOAN01287,CUST0378,PROD03,20230808,497985.24,9.43,36,15935.65,309516.12,11,0,Closed,0.0373,0.52,309516.12,6003.37,468227.24
LOAN01288,CUST0261,PROD05,20210521,219265.92,10.81,360,2056.7,73307.9,238,0,Closed,0.0847,0.5836,73307.9,3623.68,127868.06
LOAN01289,CUST0745,PROD01,20211208,181584.61,9.91,360,1581.47,158512.91,42,0,Closed,0.0923,0.5439,158512.91,7957.66,115677.06
LOAN01290,CUST0453,PROD01,20211120,474410.77,15.13,12,42848.62,403149.27,1,0,Active,0.01,0.6337,403149.27,2554.76,204005.59
LOAN01291,CUST0102,PROD02,20240601,419699.68,13.17,60,9586.02,240452.05,24,0,Active,0.0817,0.3814,240452.05,7492.58,306498.33
LOAN01292,CUST0461,PROD03,20200222,297788.21,13.61,36,10121.38,215493.29,8,0,Active,0.0241,0.3805,215493.29,1976.08,417307.5
LOAN01293,CUST0832,PROD02,20220519,484775.99,13.87,84,9049.93,60873.52,73,0,Closed,0.0187,0.5231,60873.52,595.46,137148.66
LOAN01294,CUST0387,PROD04,20220730,301892.68,10.71,24,14029.95,126202.13,13,180,NPA,0.95,0.699,126202.13,83804.52,338092.1
LOAN01295,CUST0938,PROD02,20210723,406597.33,15.33,36,14160.63,306443.62,8,90,NPA,0.5134,0.5796,306443.62,91187.4,134287.04
LOAN01296,CUST0629,PROD05,20230119,40823.41,15.9,12,3702.01,3115.02,11,0,Active,0.0421,0.4432,3115.02,58.12,45336.61
LOAN01297,CUST0097,PROD04,20241104,309062.75,10.28,180,3374.34,27681.65,162,60,Defaulted,0.3454,0.4175,27681.65,3991.82,285936.23
LOAN01298,CUST0217,PROD02,20240510,36020.22,10.08,84,599.47,14378.34,50,0,Active,0.0869,0.4508,14378.34,563.26,2839.11
LOAN01299,CUST0563,PROD04,20210519,377045.91,10.73,180,4221.78,319291.08,17,60,Defaulted,0.369,0.6618,319291.08,77972.22,215703.55
LOAN01300,CUST0628,PROD03,20211230,380177.14,12.93,360,4184.73,112694.21,248,0,Closed,0.0812,0.4195,112694.21,3838.75,25651.23
LOAN01301,CUST0222,PROD05,20211024,486537.35,13.82,12,43643.59,255855.35,5,30,Active,0.2645,0.6327,255855.35,42817.18,570558.96
LOAN01302,CUST0278,PROD03,20231031,438127.39,10.89,60,9501.93,326633.79,9,120,NPA,0.6895,0.3003,326633.79,67631.76,308105.63
LOAN01303,CUST0247,PROD02,20200515,462949.96,9.85,60,9802.18,103791.59,46,0,Active,0.0292,0.6318,103791.59,1914.81,103342.17
LOAN01304,CUST0096,PROD01,20210617,231704.28,11.89,360,2363.74,36970.68,301,0,Active,0.0688,0.4158,36970.68,1057.62,202682.0
LOAN01305,CUST0293,PROD02,20220621,327062.59,11.11,180,3740.01,78273.79,131,30,Active,0.2471,0.5008,78273.79,9686.2,29325.02
LOAN01306,CUST0741,PROD05,20220910,47458.18,9.25,48,1186.64,38207.29,5,120,NPA,0.6917,0.4733,38207.29,12508.36,38075.27
LOAN01307,CUST0175,PROD01,20240626,245513.19,12.16,12,21831.93,75161.09,8,0,Active,0.0631,0.428,75161.09,2029.86,110920.02
LOAN01308,CUST0339,PROD04,20240914,206240.34,12.16,12,18339.64,179721.58,0,0,Active,0.0198,0.6698,179721.58,2383.47,223199.28
LOAN01309,CUST0382,PROD03,20210102,11057.5,7.78,48,268.81,7494.58,11,0,Active,0.0874,0.6907,7494.58,452.43,11467.44
LOAN01310,CUST0344,PROD01,20231014,458178.66,8.67,84,7295.17,251640.9,36,0,Closed,0.01,0.4635,251640.9,1166.36,25200.87
LOAN01311,CUST0323,PROD01,20210608,370574.99,12.31,84,6603.26,312668.31,2,90,NPA,0.5424,0.3999,312668.31,67819.56,471818.6
LOAN01312,CUST0532,PROD02,20200920,427175.88,9.86,36,13755.7,402912.18,2,0,Closed,0.013,0.5659,402912.18,2964.1,30238.63
LOAN01313,CUST0387,PROD02,20230903,52324.87,13.14,12,4676.95,12605.4,9,90,NPA,0.5114,0.3831,12605.4,2469.62,41926.75
LOAN01314,CUST0215,PROD02,20230325,100259.33,12.95,24,4764.16,47639.87,11,0,Closed,0.0797,0.3633,47639.87,1379.41,110225.72
LOAN01315,CUST0261,PROD03,20240831,341241.08,10.33,120,4572.11,236863.1,27,0,Active,0.0804,0.5438,236863.1,10356.01,219177.5
LOAN01316,CUST0006,PROD02,20210624,258439.42,11.15,360,2490.52,140250.67,137,0,Closed,0.0951,0.399,140250.67,5321.8,290881.66
LOAN01317,CUST0652,PROD04,20230704,141980.32,12.37,48,3764.73,22332.63,40,0,Active,0.0232,0.4619,22332.63,239.32,164923.71
LOAN01318,CUST0343,PROD02,20220224,188608.52,10.33,120,2527.07,16219.4,108,0,Closed,0.096,0.4479,16219.4,697.41,69678.1
LOAN01319,CUST0655,PROD05,20200504,458480.58,11.04,360,4380.08,347970.18,53,60,Defaulted,0.3703,0.3997,347970.18,51502.69,583872.28
LOAN01320,CUST0715,PROD03,20201122,439687.69,14.11,60,10255.86,0.0,60,60,Defaulted,0.3768,0.4271,0.0,0.0,153885.35
LOAN01321,CUST0214,PROD05,20230403,68004.5,12.89,120,1010.97,11675.66,98,90,NPA,0.5748,0.3616,11675.66,2426.76,20661.26
LOAN01322,CUST0933,PROD04,20221008,79613.6,8.38,360,605.4,22310.72,243,30,Active,0.253,0.5791,22310.72,3268.79,49959.25
LOAN01323,CUST0202,PROD05,20210404,139369.46,15.49,84,2727.84,72601.43,36,0,Closed,0.0246,0.5311,72601.43,948.54,86330.76
LOAN01324,CUST0104,PROD04,20240205,77821.92,12.31,240,873.76,27295.88,151,30,Active,0.2419,0.6036,27295.88,3985.49,91907.04
LOAN01325,CUST0080,PROD04,20200715,430919.84,13.23,84,7893.26,88491.99,64,0,Closed,0.0656,0.5779,88491.99,3354.75,57129.95
LOAN01326,CUST0251,PROD01,20221015,239621.98,10.73,48,6161.78,85695.11,30,60,Defaulted,0.4107,0.6772,85695.11,23834.04,98437.79
LOAN01327,CUST0629,PROD04,20240726,479668.3,15.18,180,6772.61,437768.22,4,0,Closed,0.0574,0.3471,437768.22,8721.89,704545.56
LOAN01328,CUST0293,PROD04,20240524,298115.86,10.03,48,7565.28,112977.1,28,0,Active,0.0144,0.5313,112977.1,864.36,371756.88
LOAN01329,CUST0169,PROD04,20240921,175513.97,10.95,60,3811.72,5688.94,58,0,Active,0.0748,0.534,5688.94,227.23,212334.81
LOAN01330,CUST0646,PROD03,20200124,200728.75,12.37,48,5322.5,65368.8,32,0,Active,0.0182,0.4654,65368.8,553.69,274308.84
LOAN01331,CUST0736,PROD03,20230307,48773.44,10.98,180,553.75,1850.87,172,30,Active,0.2217,0.3874,1850.87,158.96,16144.52
LOAN01332,CUST0114,PROD01,20200802,58180.91,10.47,120,784.09,9980.46,98,0,Closed,0.0247,0.5407,9980.46,133.29,63828.67
LOAN01333,CUST0035,PROD01,20210202,119653.79,15.76,48,3376.33,80393.01,13,30,Active,0.25,0.5627,80393.01,11309.29,36814.81
LOAN01334,CUST0703,PROD03,20221228,144316.19,14.52,24,6964.54,40811.41,17,0,Closed,0.0955,0.646,40811.41,2517.78,106856.86
LOAN01335,CUST0222,PROD01,20200531,454811.31,8.27,60,9280.82,225925.36,25,0,Active,0.059,0.5631,225925.36,7505.9,526438.9
LOAN01336,CUST0049,PROD03,20230905,447347.86,7.83,36,13983.2,34828.76,33,90,NPA,0.5853,0.6703,34828.76,13664.25,271225.89
LOAN01337,CUST0558,PROD01,20240311,438704.65,12.62,24,20778.6,277746.55,7,0,Closed,0.0201,0.5008,277746.55,2795.82,488750.76
LOAN01338,CUST0338,PROD03,20230207,444636.81,15.97,60,10805.62,312733.25,13,0,Active,0.0478,0.6937,312733.25,10369.88,64139.99
LOAN01339,CUST0858,PROD05,20200723,460786.45,10.75,48,11853.4,370926.56,5,0,Closed,0.0884,0.6163,370926.56,20208.42,80181.08
LOAN01340,CUST0898,PROD02,20240521,293568.55,10.13,24,13564.32,293408.21,0,0,Active,0.0867,0.3646,293408.21,9274.87,410784.2
LOAN01341,CUST0569,PROD01,20210815,64019.39,14.64,24,3093.15,26078.9,14,0,Active,0.0485,0.5789,26078.9,732.21,74192.75
LOAN01342,CUST0623,PROD02,20220612,425320.91,10.63,180,4735.83,175367.66,97,0,Active,0.0239,0.6154,175367.66,2579.32,50841.43
LOAN01343,CUST0941,PROD04,20210909,485459.77,13.09,360,5404.33,194373.57,194,0,Active,0.025,0.3607,194373.57,1752.76,253665.66
LOAN01344,CUST0899,PROD01,20200604,45788.58,10.35,48,1169.03,22091.24,21,0,Active,0.0662,0.4554,22091.24,666.0,27920.96
LOAN01345,CUST0260,PROD03,20211121,499178.47,8.99,36,15871.42,66622.23,31,90,NPA,0.5002,0.5532,66622.23,18435.08,211898.04
LOAN01346,CUST0738,PROD01,20231220,293955.99,12.58,180,3638.39,33481.45,157,0,Closed,0.0426,0.5418,33481.45,772.77,223414.01
LOAN01347,CUST0973,PROD05,20210328,20159.63,8.4,12,1757.39,3209.12,10,0,Active,0.0939,0.6668,3209.12,200.93,6296.07
LOAN01348,CUST0373,PROD05,20210829,426610.2,9.07,36,13579.99,337364.93,5,0,Active,0.0653,0.462,337364.93,10177.83,16567.62
LOAN01349,CUST0392,PROD01,20220902,333351.73,8.21,12,29030.12,54900.1,10,0,Active,0.0987,0.4512,54900.1,2444.89,324158.88
LOAN01350,CUST0985,PROD04,20241029,134035.12,14.19,36,4593.38,13653.14,32,60,Defaulted,0.421,0.3014,13653.14,1732.44,128306.08
LOAN01351,CUST0833,PROD04,20220417,301755.0,13.21,240,3580.53,42419.72,205,0,Active,0.01,0.4631,42419.72,196.45,86984.19
LOAN01352,CUST0738,PROD01,20200906,435739.9,13.11,84,7953.05,307378.98,17,0,Active,0.0556,0.4136,307378.98,7068.54,350367.59
LOAN01353,CUST0483,PROD03,20241109,265374.37,10.54,36,8630.32,107118.89,19,0,Active,0.0751,0.4072,107118.89,3275.77,240962.4
LOAN01354,CUST0119,PROD02,20220202,353742.87,15.46,24,17229.22,182040.16,11,60,Defaulted,0.4279,0.4258,182040.16,33167.68,169098.51
LOAN01355,CUST0799,PROD04,20201025,384241.02,12.01,36,12764.14,295426.38,8,0,Closed,0.0289,0.5558,295426.38,4745.32,539479.14
LOAN01356,CUST0369,PROD04,20230213,301403.5,11.45,12,26701.85,193135.2,3,120,NPA,0.6684,0.3291,193135.2,42484.03,404613.84
LOAN01357,CUST0105,PROD05,20210812,125079.48,8.16,84,1959.5,61335.1,42,0,Closed,0.0761,0.3382,61335.1,1578.58,123038.15
LOAN01358,CUST0295,PROD04,20230212,400934.39,9.95,120,5287.28,22085.63,113,0,Active,0.0642,0.5697,22085.63,807.78,557101.37
LOAN01359,CUST0229,PROD01,20220228,379224.33,11.73,48,9936.23,97198.57,35,180,NPA,0.95,0.3909,97198.57,36095.17,317587.76
LOAN01360,CUST0792,PROD01,20230929,53186.71,14.5,36,1830.74,10490.63,28,120,NPA,0.6906,0.5882,10490.63,4261.41,47569.77
LOAN01361,CUST0015,PROD03,20240725,278512.05,15.64,84,5474.87,67374.65,63,0,Active,0.0768,0.5179,67374.65,2679.81,116247.04
LOAN01362,CUST0590,PROD01,20240904,303357.7,11.15,120,4204.55,84524.83,81,0,Closed,0.052,0.6204,84524.83,2726.84,195279.31
LOAN01363,CUST0387,PROD01,20240130,197311.11,11.07,12,17445.13,130969.58,3,60,Defaulted,0.3705,0.6575,130969.58,31904.68,24563.56
LOAN01364,CUST0326,PROD02,20220628,51150.54,9.39,120,658.8,14332.7,84,0,Closed,0.01,0.4431,14332.7,63.51,48722.29
LOAN01365,CUST0525,PROD03,20210202,362828.55,12.74,180,4528.76,265060.53,41,90,NPA,0.5296,0.4205,265060.53,59028.13,421174.28
