deposit_id,customer_id,product_id,open_date_id,balance,interest_rate,tenure_months,maturity_date,is_active,interest_earned_ytd,branch_code
DEP01712,CUST0107,PROD07,20220130,172074.67,3.22,24,2024-01-20,1,2188.25,BR042
DEP01713,CUST0466,PROD06,20231228,156731.81,4.14,36,2026-12-12,1,2718.78,BR029
DEP01714,CUST0267,PROD08,20231223,131873.2,2.72,12,2024-12-17,0,1367.21,BR030
DEP01715,CUST0531,PROD08,20200823,56848.3,5.83,0,,1,1692.01,BR003
DEP01716,CUST0508,PROD07,20210206,87861.8,3.93,3,2021-05-07,1,3204.87,BR024
DEP01717,CUST0130,PROD08,20240818,238391.47,6.28,24,2026-08-08,1,6710.17,BR001
DEP01718,CUST0680,PROD07,20220116,201827.96,4.05,12,2023-01-11,0,5968.27,BR023
DEP01719,CUST0319,PROD09,20200806,201949.12,2.99,36,2023-07-22,1,781.01,BR007
DEP01720,CUST0300,PROD09,20241105,55985.68,5.7,36,2027-10-21,1,2126.67,BR037
DEP01721,CUST0519,PROD07,20240706,78688.92,3.75,24,2026-06-26,1,2085.59,BR009
DEP01722,CUST0470,PROD09,20200530,34297.95,4.71,12,2021-05-25,1,1491.17,BR025
DEP01723,CUST0663,PROD08,20210202,206982.03,5.51,60,2026-01-07,1,8131.94,BR019
DEP01724,CUST0278,PROD09,20230313,227558.39,3.76,24,2025-03-02,1,5915.04,BR002
DEP01725,CUST0813,PROD07,20201207,141760.66,2.72,12,2021-12-02,1,3259.41,BR039
DEP01726,CUST0633,PROD09,20211029,139184.2,3.98,3,2022-01-27,1,2870.17,BR017
DEP01727,CUST0330,PROD07,20240809,104283.62,4.09,12,2025-08-04,1,2440.6,BR011
DEP01728,CUST0244,PROD09,20211017,105235.48,7.45,0,,1,4696.04,BR024
DEP01729,CUST0594,PROD06,20231002,217272.7,6.82,60,2028-09-05,1,1574.18,BR016
DEP01730,CUST0001,PROD06,20211111,231971.67,4.78,3,2022-02-09,0,9743.69,BR048
DEP01731,CUST0491,PROD07,20240528,181277.61,6.74,3,2024-08-26,1,11210.31,BR013
DEP01732,CUST0011,PROD09,20200524,15822.83,6.79,0,,0,659.66,BR011
DEP01733,CUST0963,PROD07,20210223,218338.21,5.45,12,2022-02-18,0,2982.01,BR024
DEP01734,CUST0276,PROD06,20211214,212879.51,5.98,24,2023-12-04,1,6375.37,BR050
DEP01735,CUST0696,PROD07,20220719,183596.64,5.6,3,2022-10-17,1,8883.1,BR010
DEP01736,CUST0679,PROD09,20210319,83367.08,6.34,3,2021-06-17,1,3305.41,BR046
DEP01737,CUST0904,PROD09,20210214,140081.72,6.36,36,2024-01-30,0,6061.63,BR018
DEP01738,CUST0631,PROD08,20211220,152447.23,2.77,3,2022-03-20,1,3995.31,BR024
DEP01739,CUST0372,PROD08,20220721,211385.59,3.24,24,2024-07-10,1,2303.22,BR042
DEP01740,CUST0221,PROD06,20220609,20870.34,5.5,6,2022-12-06,1,1106.57,BR036
DEP01741,CUST0500,PROD08,20210301,5128.42,5.68,24,2023-02-19,0,51.75,BR047
DEP01742,CUST0600,PROD06,20240604,218874.04,6.79,24,2026-05-25,1,2348.66,BR030
DEP01743,CUST0580,PROD08,20230708,164830.92,5.76,3,2023-10-06,0,6040.43,BR033
DEP01744,CUST0630,PROD06,20210716,82410.52,3.82,24,2023-07-06,1,2608.61,BR036
DEP01745,CUST0976,PROD06,20220827,156770.43,5.07,6,2023-02-23,1,4629.31,BR031
DEP01746,CUST0277,PROD08,20200328,210496.01,5.38,3,2020-06-26,0,3006.3,BR050
DEP01747,CUST0530,PROD09,20211210,183887.29,6.7,12,2022-12-05,1,12179.52,BR004
DEP01748,CUST0571,PROD06,20211229,114479.39,2.6,24,2023-12-19,0,1061.71,BR014
DEP01749,CUST0988,PROD08,20220703,80716.77,3.23,24,2024-06-22,1,1035.45,BR045
DEP01750,CUST0778,PROD08,20241123,159260.01,5.0,36,2027-11-08,1,3837.47,BR039
DEP01751,CUST0747,PROD06,20200103,26433.42,5.97,24,2021-12-23,1,339.2,BR014
DEP01752,CUST0390,PROD07,20210713,176077.82,3.97,36,2024-06-27,1,5635.92,BR044
DEP01753,CUST0039,PROD06,20201004,243286.77,4.22,24,2022-09-24,1,4659.36,BR042
DEP01754,CUST0460,PROD07,20210923,173755.6,6.41,0,,1,9221.34,BR031
DEP01755,CUST0706,PROD09,20201122,209490.57,5.16,12,2021-11-17,1,5537.5,BR016
DEP01756,CUST0976,PROD06,20231106,133090.73,4.17,3,2024-02-04,1,5273.78,BR007
DEP01757,CUST0880,PROD06,20200316,179171.14,6.65,3,2020-06-14,1,8064.58,BR020
DEP01758,CUST0643,PROD06,20221031,4082.57,3.82,60,2027-10-05,1,21.99,BR010
DEP01759,CUST0161,PROD07,20200201,79349.87,6.84,12,2021-01-26,1,2773.57,BR014
DEP01760,CUST0796,PROD09,20230211,193770.96,6.25,24,2025-01-31,0,5332.72,BR029
DEP01761,CUST0369,PROD08,20211211,35126.2,5.04,24,2023-12-01,1,1675.92,BR035
DEP01762,CUST0369,PROD06,20240124,239144.11,6.31,6,2024-07-22,0,8640.97,BR043
DEP01763,CUST0411,PROD08,20241126,243316.3,4.86,3,2025-02-24,1,1728.19,BR012
DEP01764,CUST0352,PROD08,20210618,101599.76,3.83,60,2026-05-23,1,1224.98,BR029
DEP01765,CUST0637,PROD08,20201006,146448.82,5.68,24,2022-09-26,1,2986.64,BR001
DEP01766,CUST0294,PROD06,20231112,174937.86,4.36,6,2024-05-10,0,2218.07,BR013
DEP01767,CUST0494,PROD06,20220525,151037.75,4.17,0,,1,3592.02,BR038
DEP01768,CUST0404,PROD06,20210209,133936.85,4.7,60,2026-01-14,1,4340.17,BR023
DEP01769,CUST0334,PROD08,20201130,44952.01,5.12,0,,1,740.03,BR042
DEP01770,CUST0156,PROD08,20200605,154191.68,5.57,60,2025-05-10,0,6414.91,BR006
DEP01771,CUST0533,PROD06,20241028,27432.17,5.97,12,2025-10-23,0,597.86,BR013
DEP01772,CUST0389,PROD06,20240826,66370.36,5.62,0,,1,2399.34,BR029
DEP01773,CUST0102,PROD08,20210402,171270.72,5.37,6,2021-09-29,0,3013.05,BR039
DEP01774,CUST0211,PROD08,20240507,120250.58,5.99,24,2026-04-27,1,5357.57,BR027
DEP01775,CUST0084,PROD09,20230718,184458.55,6.0,24,2025-07-07,0,9126.89,BR025
DEP01776,CUST0315,PROD08,20221208,168636.64,5.2,3,2023-03-08,1,7107.13,BR027
DEP01777,CUST0650,PROD08,20201128,181545.68,7.03,12,2021-11-23,1,8629.78,BR002
DEP01778,CUST0881,PROD08,20210131,165981.29,3.17,12,2022-01-26,1,2280.69,BR045
DEP01779,CUST0867,PROD09,20210904,15998.13,7.03,60,2026-08-09,1,1050.21,BR040
DEP01780,CUST0377,PROD09,20220517,143519.8,4.37,60,2027-04-21,1,4241.91,BR027
DEP01781,CUST0529,PROD06,20210410,9168.38,5.09,12,2022-04-05,1,92.53,BR034
DEP01782,CUST0712,PROD07,20211214,145589.54,4.04,3,2022-03-14,1,4637.41,BR017
DEP01783,CUST0336,PROD07,20210217,44522.05,4.35,24,2023-02-07,1,1875.04,BR012
DEP01784,CUST0296,PROD08,20211015,209255.41,2.89,0,,0,6013.83,BR045
DEP01785,CUST0477,PROD08,20240428,52311.49,3.01,60,2029-04-02,1,1003.38,BR033
DEP01786,CUST0842,PROD09,20210215,33882.52,6.0,3,2021-05-16,1,385.59,BR017
DEP01787,CUST0650,PROD06,20200922,131403.54,2.87,12,2021-09-17,1,3028.56,BR032
DEP01788,CUST0398,PROD07,20240827,74539.32,3.54,6,2025-02-23,0,268.76,BR042
DEP01789,CUST0990,PROD09,20210302,61786.77,4.33,6,2021-08-29,1,1977.94,BR041
DEP01790,CUST0184,PROD09,20200318,202976.88,4.15,0,,1,6309.1,BR006
DEP01791,CUST0276,PROD07,20211219,213688.51,2.98,3,2022-03-19,1,4468.33,BR033
DEP01792,CUST0375,PROD06,20210623,182690.28,6.47,6,2021-12-20,1,2984.86,BR004
DEP01793,CUST0649,PROD07,20240810,180744.42,3.73,6,2025-02-06,0,1607.16,BR011
DEP01794,CUST0263,PROD06,20211016,231936.35,7.16,60,2026-09-20,1,2340.09,BR026
DEP01795,CUST0917,PROD06,20200825,248356.42,5.56,0,,1,5924.09,BR034
DEP01796,CUST0935,PROD07,20220827,91265.75,5.67,3,2022-11-25,1,757.34,BR032
DEP01797,CUST0037,PROD08,20220507,140821.01,7.01,36,2025-04-21,1,2932.25,BR024
DEP01798,CUST0973,PROD08,20220402,60345.4,4.35,24,2024-03-22,1,1504.75,BR010
DEP01799,CUST0570,PROD08,20210305,153324.8,6.39,6,2021-09-01,0,6092.68,BR003
DEP01800,CUST0045,PROD08,20240107,90213.37,6.06,3,2024-04-06,1,5011.51,BR001
DEP01801,CUST0472,PROD07,20220411,157601.02,2.5,36,2025-03-26,1,429.61,BR017
DEP01802,CUST0467,PROD08,20200223,26096.18,6.54,0,,1,804.08,BR026
DEP01803,CUST0356,PROD08,20221122,149015.68,5.56,36,2025-11-06,1,5642.05,BR021
DEP01804,CUST0548,PROD09,20241111,147892.1,6.83,36,2027-10-27,1,2499.24,BR011
DEP01805,CUST0297,PROD07,20200327,63388.34,2.59,12,2021-03-22,1,1184.0,BR037
DEP01806,CUST0108,PROD06,20240819,107681.71,5.32,60,2029-07-24,1,4382.94,BR016
DEP01807,CUST0391,PROD07,20211127,148137.93,6.31,60,2026-11-01,1,8044.63,BR046
DEP01808,CUST0151,PROD06,20240908,38919.57,4.49,3,2024-12-07,1,514.93,BR036
DEP01809,CUST0422,PROD06,20210706,993.73,6.36,36,2024-06-20,1,59.21,BR020
DEP01810,CUST0140,PROD07,20210619,184691.75,3.28,6,2021-12-16,1,727.69,BR015
DEP01811,CUST0708,PROD07,20240504,175763.49,2.58,0,,1,981.63,BR034
DEP01812,CUST0961,PROD07,20230120,164993.85,3.31,36,2026-01-04,1,2182.44,BR042
DEP01813,CUST0601,PROD09,20230307,24422.74,7.16,6,2023-09-03,1,1369.28,BR039
DEP01814,CUST0331,PROD09,20200826,159236.36,4.92,12,2021-08-21,1,4932.12,BR048
DEP01815,CUST0714,PROD08,20220415,183945.56,6.5,6,2022-10-12,1,10876.21,BR035
DEP01816,CUST0772,PROD09,20220727,145215.38,4.31,12,2023-07-22,1,5724.25,BR001
DEP01817,CUST0566,PROD07,20200101,160663.7,2.7,0,,0,1394.14,BR016
DEP01818,CUST0386,PROD06,20200920,121546.03,3.44,0,,1,2010.17,BR047
DEP01819,CUST0168,PROD09,20200521,122725.84,7.16,60,2025-04-25,1,4273.99,BR038
DEP01820,CUST0150,PROD08,20211019,203007.2,5.84,24,2023-10-09,0,8736.69,BR030
DEP01821,CUST0201,PROD07,20231116,75530.85,7.23,3,2024-02-14,1,1919.1,BR011
DEP01822,CUST0609,PROD07,20201205,46925.26,3.3,24,2022-11-25,1,429.12,BR047
DEP01823,CUST0806,PROD06,20210207,125275.62,7.14,3,2021-05-08,1,2645.15,BR039
DEP01824,CUST0029,PROD09,20201023,121593.68,2.64,24,2022-10-13,1,2977.13,BR003
DEP01825,CUST0899,PROD06,20210723,75173.94,3.36,6,2022-01-19,1,674.33,BR010
DEP01826,CUST0258,PROD08,20220305,110972.42,2.63,36,2025-02-17,1,1802.96,BR015
DEP01827,CUST0927,PROD08,20200311,70245.71,7.04,36,2023-02-24,1,1369.62,BR030
DEP01828,CUST0286,PROD06,20211222,230824.62,6.8,24,2023-12-12,1,4496.93,BR034
DEP01829,CUST0458,PROD08,20240601,156222.53,6.16,60,2029-05-06,1,3910.05,BR049
DEP01830,CUST0034,PROD08,20211127,140567.51,4.31,6,2022-05-26,1,3379.96,BR012
DEP01831,CUST0354,PROD09,20200921,56636.26,6.21,36,2023-09-06,1,396.05,BR031
DEP01832,CUST0005,PROD09,20241124,222176.11,5.29,24,2026-11-14,1,6495.47,BR020
DEP01833,CUST0404,PROD09,20210806,116861.41,5.65,6,2022-02-02,1,5076.39,BR007
DEP01834,CUST0276,PROD07,20240224,91999.87,5.73,60,2029-01-28,1,723.29,BR041
DEP01835,CUST0790,PROD09,20230316,34526.46,6.69,12,2024-03-10,1,1782.38,BR022
DEP01836,CUST0839,PROD07,20231019,170951.27,6.51,36,2026-10-03,1,10050.31,BR007
DEP01837,CUST0816,PROD06,20240307,167152.31,6.96,60,2029-02-09,1,4881.29,BR027
DEP01838,CUST0183,PROD08,20200526,36137.26,5.8,12,2021-05-21,0,1900.43,BR033
DEP01839,CUST0027,PROD08,20200411,184872.64,5.34,6,2020-10-08,0,1301.77,BR013
DEP01840,CUST0435,PROD08,20201215,210421.2,6.71,6,2021-06-13,1,13844.95,BR010
DEP01841,CUST0025,PROD09,20211017,68028.24,6.13,3,2022-01-15,1,4088.75,BR041
DEP01842,CUST0069,PROD08,20210327,74943.7,2.79,36,2024-03-11,1,1109.47,BR023
DEP01843,CUST0153,PROD08,20210124,198822.81,2.72,0,,1,3830.15,BR027
DEP01844,CUST0547,PROD07,20230825,227632.47,5.6,36,2026-08-09,1,4037.02,BR005
DEP01845,CUST0766,PROD07,20201130,247853.51,3.32,60,2025-11-04,0,2864.19,BR029
DEP01846,CUST0289,PROD09,20230129,116153.81,4.67,36,2026-01-13,0,1960.51,BR011
DEP01847,CUST0519,PROD09,20230708,234148.82,3.66,12,2024-07-02,1,4406.47,BR006
DEP01848,CUST0753,PROD06,20240207,17761.78,2.68,3,2024-05-07,1,475.82,BR019
DEP01849,CUST0537,PROD06,20220131,98236.34,5.7,3,2022-05-01,1,1126.74,BR033
DEP01850,CUST0494,PROD08,20240107,146809.81,2.6,6,2024-07-05,1,2388.54,BR004
DEP01851,CUST0674,PROD06,20220618,42802.35,3.46,0,,1,1371.02,BR012
DEP01852,CUST0032,PROD08,20230310,150436.88,2.58,12,2024-03-04,1,585.83,BR017
DEP01853,CUST0088,PROD07,20200530,15219.57,2.7,60,2025-05-04,1,294.45,BR014
DEP01854,CUST0077,PROD06,20240627,87329.97,6.43,3,2024-09-25,1,2403.29,BR034
DEP01855,CUST0526,PROD09,20230130,79466.1,4.44,0,,0,1765.51,BR023
DEP01856,CUST0664,PROD06,20210701,29445.92,5.11,6,2021-12-28,1,600.25,BR002
DEP01857,CUST0581,PROD08,20200903,66825.8,3.16,12,2021-08-29,0,309.52,BR010
DEP01858,CUST0067,PROD08,20240513,57968.36,4.44,0,,1,540.36,BR006
DEP01859,CUST0929,PROD09,20201222,216322.47,4.85,0,,1,3011.37,BR024
DEP01860,CUST0632,PROD07,20210623,28409.64,4.46,36,2024-06-07,0,1225.43,BR001
DEP01861,CUST0647,PROD08,20231129,218379.78,3.43,6,2024-05-27,1,2201.48,BR045
DEP01862,CUST0037,PROD09,20210213,125066.07,2.87,3,2021-05-14,1,1776.18,BR021
DEP01863,CUST0752,PROD06,20230122,162163.75,4.03,60,2027-12-27,1,2421.79,BR002
DEP01864,CUST0562,PROD09,20240112,197896.73,6.2,12,2025-01-06,1,4734.11,BR015
DEP01865,CUST0833,PROD07,20220414,10224.55,5.86,24,2024-04-03,1,481.68,BR038
DEP01866,CUST0101,PROD08,20240501,15200.94,6.56,24,2026-04-21,1,247.57,BR047
DEP01867,CUST0883,PROD09,20231219,28093.84,6.46,3,2024-03-18,1,1024.88,BR029
DEP01868,CUST0879,PROD08,20240210,19680.07,6.05,60,2029-01-14,1,786.25,BR023
DEP01869,CUST0272,PROD07,20210902,177069.43,6.6,3,2021-12-01,0,5653.21,BR042
DEP01870,CUST0178,PROD09,20210512,133370.31,6.05,36,2024-04-26,0,6905.87,BR018
DEP01871,CUST0562,PROD06,20200619,9862.64,2.85,60,2025-05-24,1,171.17,BR047
DEP01872,CUST0139,PROD09,20201030,204888.74,3.45,36,2023-10-15,0,3841.38,BR032
DEP01873,CUST0633,PROD07,20230920,96660.74,4.79,0,,1,2518.06,BR033
DEP01874,CUST0708,PROD07,20210529,240179.22,5.02,60,2026-05-03,1,8075.15,BR006
DEP01875,CUST0734,PROD07,20210126,185728.21,2.99,6,2021-07-25,0,3435.81,BR004
DEP01876,CUST0576,PROD07,20231007,62612.36,4.66,0,,0,1980.09,BR002
DEP01877,CUST0085,PROD09,20240819,243661.51,3.26,60,2029-07-24,1,6038.14,BR044
DEP01878,CUST0144,PROD09,20230812,210742.57,4.51,36,2026-07-27,0,9086.24,BR028
DEP01879,CUST0795,PROD06,20200628,212788.53,2.6,6,2020-12-25,1,3906.32,BR040
DEP01880,CUST0028,PROD07,20230910,163972.73,7.23,12,2024-09-04,0,10768.9,BR014
DEP01881,CUST0776,PROD09,20200212,193744.23,4.59,60,2025-01-16,1,2638.42,BR038
DEP01882,CUST0610,PROD08,20200331,98086.52,6.01,36,2023-03-16,0,2861.36,BR046
DEP01883,CUST0349,PROD08,20200210,131768.43,2.63,0,,1,2939.9,BR004
DEP01884,CUST0696,PROD06,20230128,54919.24,4.58,24,2025-01-17,1,1068.09,BR045
DEP01885,CUST0727,PROD06,20211220,245892.92,7.32,12,2022-12-15,1,6848.15,BR005
DEP01886,CUST0600,PROD08,20240505,17348.6,3.13,3,2024-08-03,0,86.47,BR004
DEP01887,CUST0381,PROD06,20231202,45424.6,5.68,24,2025-11-21,1,1280.24,BR006
DEP01888,CUST0596,PROD06,20240410,157771.83,3.05,6,2024-10-07,1,2270.09,BR034
DEP01889,CUST0270,PROD06,20210430,33916.08,7.23,12,2022-04-25,0,861.13,BR045
DEP01890,CUST0096,PROD06,20240419,119820.15,4.69,6,2024-10-16,1,5463.0,BR043
DEP01891,CUST0810,PROD06,20210725,47474.65,4.97,36,2024-07-09,1,1802.72,BR007
DEP01892,CUST0341,PROD09,20211226,161333.77,5.82,3,2022-03-26,1,6185.09,BR004
DEP01893,CUST0734,PROD07,20240813,139957.49,2.68,3,2024-11-11,1,1093.82,BR032
DEP01894,CUST0299,PROD09,20220624,212655.99,6.91,12,2023-06-19,1,12756.07,BR050
DEP01895,CUST0814,PROD08,20200602,222207.17,3.74,36,2023-05-18,0,2958.63,BR039
DEP01896,CUST0957,PROD07,20221013,759.25,3.02,0,,0,13.55,BR049
DEP01897,CUST0847,PROD06,20210228,123398.57,2.94,0,,1,372.78,BR041
DEP01898,CUST0147,PROD06,20221026,38480.34,3.7,0,,0,154.72,BR044
DEP01899,CUST0630,PROD06,20230327,116277.52,4.95,24,2025-03-16,1,1164.92,BR026
DEP01900,CUST0409,PROD06,20230226,5109.84,6.9,6,2023-08-25,1,119.62,BR039
DEP01901,CUST0050,PROD08,20210402,196127.14,3.94,36,2024-03-17,0,5762.87,BR028
DEP01902,CUST0982,PROD07,20200913,172520.93,7.43,36,2023-08-29,0,2807.34,BR007
DEP01903,CUST0020,PROD08,20210704,195240.38,6.46,0,,1,9481.51,BR002
DEP01904,CUST0764,PROD07,20221207,162597.65,6.76,12,2023-12-02,1,8231.91,BR038
DEP01905,CUST0146,PROD06,20231219,132835.11,4.09,24,2025-12-08,0,4959.76,BR040
DEP01906,CUST0590,PROD07,20241006,48397.84,5.42,6,2025-04-04,1,711.33,BR039
DEP01907,CUST0987,PROD06,20221226,11141.14,3.67,6,2023-06-24,0,191.99,BR041
DEP01908,CUST0312,PROD08,20210606,56352.47,6.08,3,2021-09-04,0,3130.2,BR025
DEP01909,CUST0790,PROD06,20230624,242305.3,2.81,6,2023-12-21,0,2761.0,BR050
DEP01910,CUST0756,PROD09,20230519,76837.09,4.46,3,2023-08-17,1,1973.11,BR014
DEP01911,CUST0670,PROD08,20210103,177764.88,2.58,3,2021-04-03,1,4307.66,BR011
DEP01912,CUST0658,PROD09,20230105,234239.99,4.21,60,2027-12-10,1,3607.95,BR047
DEP01913,CUST0974,PROD06,20211011,17813.35,7.38,3,2022-01-09,1,1025.33,BR028
DEP01914,CUST0504,PROD09,20240214,1630.05,5.12,24,2026-02-03,0,11.67,BR002
DEP01915,CUST0388,PROD09,20241124,79676.97,6.93,12,2025-11-19,1,4059.01,BR009
DEP01916,CUST0753,PROD08,20241001,105675.27,5.26,60,2029-09-05,1,3341.3,BR022
DEP01917,CUST0257,PROD06,20230710,164927.93,6.11,36,2026-06-24,1,1168.81,BR015
DEP01918,CUST0903,PROD09,20210131,131987.86,7.03,36,2024-01-16,1,4076.24,BR025
DEP01919,CUST0618,PROD06,20221207,30390.98,3.79,24,2024-11-26,0,1148.12,BR009
DEP01920,CUST0620,PROD09,20240613,83019.95,3.63,36,2027-05-29,1,2649.61,BR023
DEP01921,CUST0679,PROD07,20200215,120103.28,4.83,24,2022-02-04,1,3806.45,BR019
DEP01922,CUST0723,PROD09,20221123,106495.19,2.61,6,2023-05-22,1,1567.8,BR049
DEP01923,CUST0653,PROD07,20210503,232510.96,3.89,6,2021-10-30,1,2364.4,BR034
DEP01924,CUST0153,PROD08,20211211,68706.88,2.93,3,2022-03-11,1,1612.23,BR036
DEP01925,CUST0534,PROD06,20210915,162825.79,6.26,36,2024-08-30,1,2346.76,BR023
DEP01926,CUST0025,PROD09,20240702,228762.31,3.61,60,2029-06-06,1,1166.42,BR013
DEP01927,CUST0610,PROD08,20240818,168492.66,5.75,60,2029-07-23,1,4834.04,BR028
DEP01928,CUST0458,PROD09,20241110,83569.15,2.5,60,2029-10-15,1,566.39,BR048
DEP01929,CUST0327,PROD09,20240617,226994.99,5.69,60,2029-05-22,0,9579.57,BR042
DEP01930,CUST0226,PROD09,20241024,113359.1,3.59,12,2025-10-19,1,1392.66,BR017
DEP01931,CUST0484,PROD08,20200622,248775.61,6.32,0,,0,11966.89,BR010
DEP01932,CUST0631,PROD08,20220613,104227.95,2.82,6,2022-12-10,1,2835.37,BR017
DEP01933,CUST0669,PROD07,20220503,75782.61,4.21,12,2023-04-28,1,2315.78,BR044
DEP01934,CUST0371,PROD09,20220828,51140.04,6.31,0,,1,2850.56,BR026
DEP01935,CUST0031,PROD06,20221005,167589.88,6.33,24,2024-09-24,0,3987.89,BR047
DEP01936,CUST0062,PROD06,20240817,182238.24,3.28,12,2025-08-12,1,5465.94,BR044
DEP01937,CUST0338,PROD09,20240824,32037.82,5.1,36,2027-08-09,0,865.69,BR025
DEP01938,CUST0337,PROD08,20200101,33949.51,3.99,12,2020-12-26,1,480.62,BR008
DEP01939,CUST0908,PROD07,20220714,68500.29,6.89,60,2027-06-18,1,2730.48,BR011
DEP01940,CUST0429,PROD08,20240621,203354.81,6.36,6,2024-12-18,1,7928.97,BR043
DEP01941,CUST0386,PROD09,20220111,97429.07,4.77,60,2026-12-16,1,1891.22,BR017
DEP01942,CUST0015,PROD07,20240514,76585.31,5.67,24,2026-05-04,1,2798.89,BR024
DEP01943,CUST0636,PROD08,20211105,59597.2,5.78,36,2024-10-20,1,906.25,BR004
DEP01944,CUST0877,PROD08,20220616,8889.79,3.79,6,2022-12-13,0,296.17,BR023
DEP01945,CUST0517,PROD07,20230603,165561.23,6.34,60,2028-05-07,1,1692.64,BR036
DEP01946,CUST0747,PROD09,20220227,193241.91,6.87,3,2022-05-28,0,2073.58,BR016
DEP01947,CUST0524,PROD08,20240120,37112.81,6.85,12,2025-01-14,1,2201.98,BR023
DEP01948,CUST0788,PROD07,20210709,163033.83,5.74,6,2022-01-05,1,1143.45,BR038
DEP01949,CUST0635,PROD09,20240108,60395.41,4.09,6,2024-07-06,1,2032.49,BR004
DEP01950,CUST0160,PROD08,20240806,221963.11,6.32,6,2025-02-02,0,7911.91,BR025
DEP01951,CUST0720,PROD06,20230109,178187.71,4.5,60,2027-12-14,1,7571.7,BR012
DEP01952,CUST0500,PROD07,20210921,110079.47,4.83,0,,1,2663.14,BR030
DEP01953,CUST0199,PROD09,20240520,235743.1,2.93,12,2025-05-15,1,5905.77,BR026
DEP01954,CUST0161,PROD06,20240225,122452.73,4.39,12,2025-02-19,1,1672.33,BR034
DEP01955,CUST0740,PROD09,20210208,16232.6,2.6,36,2024-01-24,1,386.27,BR037
DEP01956,CUST0708,PROD06,20220325,106577.92,6.84,36,2025-03-09,1,3512.13,BR020
DEP01957,CUST0765,PROD09,20230618,181232.92,5.11,24,2025-06-07,0,4922.84,BR026
DEP01958,CUST0177,PROD06,20221025,35084.73,4.06,24,2024-10-14,1,303.92,BR032
DEP01959,CUST0415,PROD09,20220620,11082.6,5.93,0,,0,563.81,BR006
DEP01960,CUST0654,PROD08,20221128,166564.67,4.3,24,2024-11-17,1,2869.1,BR035
DEP01961,CUST0380,PROD07,20210128,239172.84,7.48,24,2023-01-18,1,17585.59,BR002
DEP01962,CUST0804,PROD07,20210821,189737.07,3.61,12,2022-08-16,1,2233.08,BR018
DEP01963,CUST0132,PROD08,20220906,208160.16,6.59,0,,1,5641.78,BR021
DEP01964,CUST0531,PROD07,20241022,45592.71,2.83,0,,1,226.86,BR006
DEP01965,CUST0801,PROD06,20220712,205797.64,4.67,12,2023-07-07,0,9395.75,BR039
DEP01966,CUST0203,PROD06,20210305,24749.21,6.74,60,2026-02-07,1,636.28,BR036
DEP01967,CUST0202,PROD07,20220330,222482.45,3.31,6,2022-09-26,1,6404.8,BR024
DEP01968,CUST0251,PROD07,20231123,229605.39,6.24,3,2024-02-21,1,1859.09,BR011
DEP01969,CUST0346,PROD08,20231130,101172.71,4.14,60,2028-11-03,1,1520.49,BR038
DEP01970,CUST0685,PROD08,20241004,142924.88,6.76,12,2025-09-29,0,1333.8,BR007
DEP01971,CUST0720,PROD09,20200104,90413.68,5.16,36,2022-12-19,1,2018.8,BR013
DEP01972,CUST0192,PROD06,20200517,224793.23,6.51,3,2020-08-15,1,5501.73,BR025
DEP01973,CUST0824,PROD07,20240527,99314.71,4.85,24,2026-05-17,1,2375.88,BR028
DEP01974,CUST0241,PROD09,20230719,213004.17,4.0,36,2026-07-03,1,6368.15,BR038
DEP01975,CUST0520,PROD06,20200303,165593.48,7.15,3,2020-06-01,1,9538.09,BR029
DEP01976,CUST0780,PROD07,20230302,35334.37,2.64,60,2028-02-04,1,323.95,BR038
DEP01977,CUST0302,PROD07,20230615,152651.81,3.2,0,,1,3188.76,BR012
DEP01978,CUST0273,PROD09,20210621,239273.59,5.71,60,2026-05-26,1,1982.72,BR039
DEP01979,CUST0680,PROD09,20230113,224965.98,2.8,24,2025-01-02,1,3479.44,BR009
DEP01980,CUST0896,PROD06,20200712,35031.91,2.59,24,2022-07-02,1,681.37,BR040
DEP01981,CUST0518,PROD07,20230418,189297.79,7.36,60,2028-03-22,1,2708.01,BR001
DEP01982,CUST0800,PROD08,20230627,87669.45,3.99,12,2024-06-21,1,1717.94,BR049
DEP01983,CUST0063,PROD09,20221116,9092.03,3.69,6,2023-05-15,1,35.4,BR021
DEP01984,CUST0699,PROD08,20241117,105297.17,2.58,60,2029-10-22,1,561.41,BR018
DEP01985,CUST0217,PROD07,20220502,742.56,4.29,6,2022-10-29,1,8.51,BR048
DEP01986,CUST0904,PROD06,20200902,227550.1,4.22,24,2022-08-23,1,6313.77,BR048
DEP01987,CUST0672,PROD07,20230329,20959.45,5.92,24,2025-03-18,1,790.0,BR040
DEP01988,CUST0819,PROD06,20230518,216138.84,3.67,6,2023-11-14,1,4292.12,BR027
DEP01989,CUST0325,PROD07,20200207,227237.68,6.63,24,2022-01-27,1,8856.16,BR014
DEP01990,CUST0806,PROD09,20200221,225310.01,7.45,0,,0,14134.29,BR001
DEP01991,CUST0110,PROD06,20211127,223514.71,6.62,3,2022-02-25,0,1719.97,BR025
DEP01992,CUST0299,PROD07,20230531,75196.51,5.66,3,2023-08-29,1,3853.38,BR032
DEP01993,CUST0213,PROD07,20200430,1244.15,5.42,0,,1,29.3,BR022
DEP01994,CUST0207,PROD06,20220104,55499.51,6.47,6,2022-07-03,0,2766.79,BR020
DEP01995,CUST0694,PROD06,20241104,199965.32,7.47,12,2025-10-30,1,5052.66,BR018
